12.47	63.325
12.48	62.451
12.49	61.629
12.5	60.119
12.51	57.073
12.52	54.873
12.53	56.308
12.54	60.219
12.55	62.546
12.56	62.34
12.57	61.208
12.58	59.362
12.59	54.997
12.6	48.495
12.61	41.519
12.62	34.287
12.63	25.848
12.64	16.493
12.65	7.002
12.66	-2.924
12.67	-13.378
12.68	-23.334
12.69	-31.384
12.7	-36.556
12.71	-37.854
12.72	-35.005
12.73	-28.324
12.74	-17.149
12.75	0.303
12.76	23.249
12.77	47.578
12.78	69.565
12.79	88.724
12.8	104.24
12.81	114.15
12.82	118.57
12.83	120.45
12.84	120.16
12.85	115.29
12.86	106.43
12.87	98.019
12.88	91.823
12.89	85.086
12.9	77.487
12.91	73.432
12.92	75.38
12.93	79.65
12.94	82.744
12.95	86.729
12.96	95.388
12.97	107.34
12.98	118.09
12.99	126.53
13	134.96
13.01	143.05
13.02	147.43
13.03	147.24
13.04	146.32
13.05	146.95
13.06	146.78
13.07	143.5
13.08	140.22
13.09	139.47
13.1	137.91
13.11	130.26
13.12	116.78
13.13	100.69
13.14	82.322
13.15	60.009
13.16	34.968
13.17	11.03
13.18	-9.855
13.19	-28.386
13.2	-44.898
13.21	-58.262
13.22	-67.589
13.23	-73.274
13.24	-76.308
13.25	-77.558
13.26	-77.792
13.27	-78.038
13.28	-80.002
13.29	-85.563
13.3	-95.647
13.31	-109.23
13.32	-124.31
13.33	-139.71
13.34	-155.78
13.35	-172.16
13.36	-186.23
13.37	-195.09
13.38	-199.33
13.39	-201.36
13.4	-201.05
13.41	-195.7
13.42	-185.87
13.43	-175.59
13.44	-167.22
13.45	-158.86
13.46	-148.66
13.47	-136.04
13.48	-119.09
13.49	-95.025
13.5	-65.758
13.51	-37.881
13.52	-15.409
13.53	3.429
13.54	20.654
13.55	33.606
13.56	38.694
13.57	36.449
13.58	30.389
13.59	22.062
13.6	10.86
13.61	-2.733
13.62	-16.76
13.63	-30.415
13.64	-44.351
13.65	-58.539
13.66	-72.138
13.67	-84.892
13.68	-96.483
13.69	-104.87
13.7	-107.1
13.71	-101.71
13.72	-88.875
13.73	-69.444
13.74	-45.552
13.75	-20.885
13.76	1.695
13.77	21.724
13.78	39.021
13.79	52.618
13.8	61.627
13.81	65.626
13.82	63.799
13.83	56.642
13.84	47.058
13.85	38.319
13.86	31.342
13.87	26.076
13.88	24.104
13.89	26.872
13.9	32.96
13.91	39.779
13.92	46.852
13.93	54.949
13.94	63.81
13.95	72.163
13.96	79.315
13.97	85.55
13.98	91.546
13.99	96.983
14	101.08
14.01	103.23
14.02	104.58
14.03	106.4
14.04	108.53
14.05	108.41
14.06	104.52
14.07	97.619
14.08	89.117
14.09	78.661
14.1	64.717
14.11	46.521
14.12	24.445
14.13	-0.541
14.14	-27.145
14.15	-52.866
14.16	-75.046
14.17	-92.848
14.18	-107.13
14.19	-118
14.2	-123.71
14.21	-122.78
14.22	-116.28
14.23	-107.27
14.24	-98.049
14.25	-88.579
14.26	-77.575
14.27	-63.917
14.28	-47.516
14.29	-28.62
14.3	-8.331
14.31	11.428
14.32	28.388
14.33	41.603
14.34	50.832
14.35	55.37
14.36	55.101
14.37	51.314
14.38	45.272
14.39	35.555
14.4	20.732
14.41	2.171
14.42	-16.511
14.43	-33.689
14.44	-49.902
14.45	-65.775
14.46	-80.707
14.47	-93.502
14.48	-102.26
14.49	-105.38
14.5	-102.95
14.51	-96.99
14.52	-89.047
14.53	-79.561
14.54	-69.051
14.55	-58.979
14.56	-51.01
14.57	-46.061
14.58	-44.056
14.59	-43.609
14.6	-43.262
14.61	-42.6
14.62	-41.916
14.63	-40.678
14.64	-38.31
14.65	-35.818
14.66	-34.793
14.67	-34.943
14.68	-34.88
14.69	-34.891
14.7	-36.408
14.71	-38.533
14.72	-38.492
14.73	-35.558
14.74	-31.588
14.75	-27.163
14.76	-20.875
14.77	-12.492
14.78	-4.012
14.79	3.423
14.8	10.678
14.81	18.776
14.82	28.27
14.83	40.282
14.84	55.328
14.85	71.656
14.86	87.527
14.87	103.2
14.88	119.14
14.89	133.88
14.9	146.49
